"pitcher","pitcher_name","year","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
669467,"Pallante, Andre",2024,"R",1883,138,59,-1.3554943936362946,5.9985643600566245,-0.2236020023893301,4.130422770487039
607259,"Martinez, Nick",2024,"R",2122,113,59,-0.8373672959795053,6.241650123173325,0.33658885527392346,4.316381573398788
502043,"Gibson, Kyle",2024,"R",2763,138,45,-1.6622144149004507,6.2476492040287015,0.0013884058700307077,4.57902133605326
656412,"Faedo, Alex",2024,"R",1007,116,33,-2.3724476988645127,6.033659063414498,-0.30563853984674155,4.716390571525169
694813,"Stone, Gavin",2024,"R",2152,119,47,-1.2617736518529605,5.6119655608738315,0.26228773722905896,3.9767142615334397
666142,"Ragans, Cole",2024,"L",3285,118,45,1.6509430258233813,6.339573252093573,-0.029538148907826627,4.652674445312644
684320,"Rodriguez, Yariel",2024,"R",1502,141,40,-1.8797047239860183,5.795071662755048,-0.13283002947941064,4.339373118254688
676130,"Buttó, José",2024,"R",1356,121,33,-2.154958014729097,5.299586188770892,-0.14118217212468262,3.9733557219119864
493603,"Ottavino, Adam",2024,"R",997,121,25,-2.7448973120471805,5.383092548499478,-0.5435088101202001,4.365634280113068
668964,"Myers, Tobias",2024,"R",2217,158,61,-0.8420323241441262,5.887251079465094,0.273425825395562,3.9089535740273047
548389,"Stripling, Ross",2024,"R",1357,133,61,-1.0531280907238907,6.863691367899981,0.07571144701600074,4.800245352283073
806185,"Birdsong, Hayden",2024,"R",1388,137,41,-1.590663176699505,6.343711149677935,0.17110463939702145,4.787208131899599
677161,"Kelly, Zack",2024,"R",957,111,36,-1.8672175418226684,5.42051568760022,-0.041066209485599144,4.0957542496698505
571945,"Mikolas, Miles",2024,"R",2705,138,43,-1.9709602584891355,6.426276045111887,-0.14605275893654387,4.703944909473104
690986,"Harrison, Kyle",2024,"L",2078,137,24,2.5294083950674233,4.8406069795044795,0.4247231865876107,3.9150274352824503
656427,"Flaherty, Jack",2024,"R",2922,119,28,-1.9547739003846274,5.369481896521622,0.014184275933632775,4.310952913968769
664875,"Lawrence, Justin",2024,"R",1081,115,-2,-3.2596607595200147,4.357261886050455,-0.8319741444757194,4.45139457193692
605483,"Snell, Blake",2024,"L",1773,137,57,1.1071542499099831,6.638672446936199,-0.1889704670372481,4.636251638360312
500779,"Quintana, Jose",2024,"L",3016,121,45,1.8379800301692943,5.776347230202136,0.2325643973673385,4.194068826419523
571948,"Milner, Hoby",2024,"L",1043,158,-3,2.892088037009882,4.298946613644176,0.654435367691921,4.403488625383042
666157,"Lodolo, Nick",2024,"L",1864,113,19,2.9300767362490108,5.520012420245393,0.556399750885528,4.724235467206783
663855,"Hicks, Jordan",2024,"R",1958,137,29,-2.319652760803331,5.615994990249317,-0.29308856061971644,4.474915976550333
607536,"Freeland, Kyle",2024,"L",1769,115,27,2.1655021150039166,5.723797286550368,0.13370775854511605,4.675910565603495
656945,"Scott, Tanner",2024,"L",1225,135,35,2.2435628050051157,5.234235271116896,0.44109275113681856,3.9591756245771057
643377,"Jax, Griffin",2024,"R",1066,142,46,-1.3803030125766795,5.500820672563529,0.21743911033968433,3.8567904753305045
621107,"Eflin, Zach",2024,"R",2522,110,27,-2.642329065707964,5.790039151014278,-0.44465730986216156,4.662868969856707
621111,"Buehler, Walker",2024,"R",1503,119,46,-1.52898534874853,5.533859510152844,-0.07057276563925033,4.043135207778144
676664,"Sears, JP",2024,"L",2857,133,21,2.3110424772732387,4.639933614012147,0.28862810718521675,3.848042684665428
677944,"Cecconi, Slade",2024,"R",1291,109,37,-1.770357836139855,5.646083277307523,0.05881626418189271,4.253958305753121
621112,"Blackburn, Paul",2024,"R",1212,121,50,-1.5023394397978669,6.042584127750592,0.005599708720872078,4.270532995946648
661563,"Gil, Luis",2024,"R",2743,147,36,-2.043328136211395,5.667066556355944,-0.062348704366909063,4.237894792935896
650556,"Abreu, Bryan",2024,"R",1288,117,45,-1.641257205944853,5.751449152860841,0.008020316426966018,4.091255100558013
543037,"Cole, Gerrit",2024,"R",1877,147,43,-1.798238203900649,5.9875887417592715,-0.15562171725085633,4.481929206873334
543294,"Hendricks, Kyle",2024,"R",2134,112,43,-1.8336664558746996,5.987298458811543,-0.045843810841197666,4.3215249303777075
680767,"Vodnik, Victor",2024,"R",1312,115,43,-1.508661656118362,5.276051807466614,0.16746991170220848,3.7333882280933426
623167,"Flexen, Chris",2024,"R",2797,145,70,-0.3215322925847028,6.842395280474125,0.4569256036038102,4.691820796760224
665152,"Kremer, Dean",2024,"R",2171,110,41,-1.7797091577545767,6.040199104846131,-0.05282877273014648,4.537115732500443
693312,"Nicolas, Kyle",2024,"R",950,134,44,-1.3795553719387812,6.0947879430869065,0.272136869499953,4.478433803358661
506433,"Darvish, Yu",2024,"R",1348,135,40,-1.7423050985244712,5.599309122731512,-0.1555728039691733,4.274270225249527
663362,"Waldron, Matt",2024,"R",2447,135,29,-2.4117442846080395,5.478967297543511,-0.461127011794427,4.415657913761042
674370,"Bido, Osvaldo",2024,"R",1056,133,34,-2.0853720111783796,5.8474704242577396,-0.08690297704653491,4.505706521515293
621381,"Strahm, Matt",2024,"L",997,143,31,2.1735340218797674,5.391463275634119,0.037894967701679015,4.119574774769943
502085,"Robertson, David",2024,"R",1211,140,45,-1.3893451659260578,5.821830313383639,0.05075309757113572,4.3967490089362045
663878,"Pearson, Nate",2024,"R",1059,112,40,-1.7342128319112886,5.494150155740305,0.09605451726059121,3.941376780721732
672582,"Zerpa, Angel",2024,"L",1029,118,32,1.9305191129269152,5.407230926912279,0.09976989297883657,4.275614125043962
596295,"Gomber, Austin",2024,"L",2543,115,53,1.0218648709490163,6.530682001759467,-0.395690072640074,4.643385947513811
663623,"Irvin, Jake",2024,"R",3046,120,29,-2.1689572141954634,5.7246396450060155,-0.10945356377493992,4.6038974745231505
621383,"Banks, Tanner",2024,"L",1194,143,49,1.7153593695903997,6.249458826811528,0.17106558080061637,4.484060247240357
622663,"Severino, Luis",2024,"R",3179,121,41,-1.5613938414593098,5.907794191550434,0.07213210271955167,4.492539340867179
670280,"Bednar, David",2024,"R",1023,134,41,-1.6812243535655813,5.898045882634325,-0.04237090910833363,4.481820286442135
677960,"Weathers, Ryan",2024,"L",1413,146,36,1.9443078246001704,5.702775661430282,0.13241544147608206,4.405541130992702
689225,"Brieske, Beau",2024,"R",1232,116,49,-1.3375934647201877,5.983269475726249,0.21123313460714885,4.192556463628839
519242,"Sale, Chris",2024,"L",2813,144,11,3.2200375542114363,5.101355211199796,0.8792517942225203,4.6503050915883914
608331,"Fried, Max",2024,"L",2807,144,48,1.481957997230938,5.951194168708147,-0.098581373279305,4.1677672455606585
663372,"Feltner, Ryan",2024,"R",2578,115,42,-1.7238452722902706,5.536407375949166,-0.04602978586808161,4.025729467771311
676684,"Vest, Will",2024,"R",1229,116,46,-1.499348691689776,5.55389707813101,0.002001138919951427,3.9793244199521673
681293,"Arrighetti, Spencer",2024,"R",2505,117,25,-2.2408396621029754,5.059400524455048,-0.18381528547183695,4.116487344419898
621389,"Blach, Ty",2024,"L",1133,115,21,2.319254441356017,5.738393933170274,0.1343600204841625,4.901690177671007
608334,"Fulmer, Carson",2024,"R",1469,108,38,-2.0459968269344997,5.659208484868151,-0.27422259901299434,4.287237667590088
656464,"Ginkel, Kevin",2024,"R",1184,109,40,-1.7702920218596083,6.428471390625148,0.05065392789179553,4.8862614758725975
657746,"Ryan, Joe",2024,"R",2106,142,26,-1.9662328413714933,4.771622380689665,0.07963416556210676,3.788171527703716
643410,"Leiter Jr., Mark",2024,"R",1045,147,50,-1.3874565546059354,5.800284935875517,0.01656506110926318,4.107861618265404
600917,"Leclerc, José",2024,"R",1204,140,40,-1.5308313248757912,5.879339184616466,0.21652526175375034,4.389771065550953
666200,"Luzardo, Jesús",2024,"L",1083,146,39,1.894745522013087,5.9753602218494635,0.09039720539269175,4.497080952427976
608344,"Irvin, Cole",2024,"L",1767,142,40,2.0097597653100223,6.094270504769677,0.2358155948781736,4.605764152964785
676440,"Bibee, Tanner",2024,"R",3103,114,51,-1.4291101722691584,6.177648354452182,-0.03711433576155098,4.446372258661764
700249,"Povich, Cade",2024,"L",1381,110,41,1.7929954178565315,5.811230454680238,0.008872285834879014,4.271760473242022
656731,"Megill, Tylor",2024,"R",1470,121,37,-2.024268242713882,5.788997771694112,-0.16460044448082264,4.40474110256224
607067,"Rea, Colin",2024,"R",2650,158,35,-1.916422271256193,5.576937655915084,-0.08772867638650654,4.319599294790302
694363,"Shuster, Jared",2024,"L",1290,145,40,1.6596167465037215,5.553227007791735,-0.0002744903204410667,4.173069746438395
628317,"Maeda, Kenta",2024,"R",1958,116,38,-1.9532311236786262,5.686218702020467,-0.1866933288906612,4.281775642230145
642397,"Soto, Gregory",2024,"L",959,110,36,2.155972725993653,5.730350097417589,0.21734695882334346,4.312747424530527
656222,"Beeks, Jalen",2024,"L",1157,134,49,1.721807349637288,5.98532363645295,0.20394768694623297,4.20923450545929
666974,"Cano, Yennier",2024,"R",1028,110,18,-2.8938187062787866,5.471893802084323,-0.4749621981141233,4.705100757749167
669022,"Gore, MacKenzie",2024,"L",2991,120,47,1.5527495372897728,5.850775049361363,0.02610435757659197,4.2034387254454995
663903,"Singer, Brady",2024,"R",2973,118,28,-1.9700844023692117,5.2624617019296345,-0.14635760309811455,4.2991774514900225
682847,"Ortiz, Luis",2024,"R",2143,134,22,-2.2083496106858216,4.964653924672643,-0.08611329200156707,4.116028723789179
605280,"Holmes, Clay",2024,"R",1177,147,49,-1.501227443137598,6.57408455495017,0.1306189946342328,4.685103087625721
502624,"Anderson, Chase",2024,"R",1016,140,43,-1.6451803502189488,5.749159858463729,0.027916873429758467,4.198692346081243
607074,"Rodón, Carlos",2024,"L",3352,147,45,1.69220761272291,6.331786952187249,-0.019881494539668757,4.594549063027792
657508,"Baumann, Mike",2024,"R",1067,146,49,-1.3804000919449764,6.0963003043819946,0.13668276925492884,4.364575903836865
679525,"Marsh, Alec",2024,"R",2160,118,32,-2.2605620849377965,5.6581430001989,-0.3067316554433222,4.4212335382831585
666214,"Wentz, Joey",2024,"L",1224,134,50,1.2627591531307145,6.352115200596298,-0.34871516607831526,4.452086176863794
676710,"Crawford, Kutter",2024,"R",2822,111,48,-1.5619419673766244,6.020011402379018,-0.07806651418508262,4.391882444025864
471911,"Carrasco, Carlos",2024,"R",1688,114,36,-2.005008843722498,5.896606529368639,-0.1365497419131375,4.55172402441265
605288,"Houser, Adrian",2024,"R",1099,121,40,-1.898714084197025,5.8747042820108595,-0.13430969816994545,4.36784827545378
623465,"Phillips, Evan",2024,"R",1005,119,26,-2.122759298795336,5.262990042333299,-0.09351256453915806,4.291460701927084
667755,"Soriano, José",2024,"R",1737,108,36,-2.1583288793701474,6.004498347506361,-0.24946899596390623,4.615126197102589
543339,"Hudson, Daniel",2024,"R",1032,119,31,-2.2607901124272907,5.504071696075137,-0.1934943195636252,4.283184878366432
547179,"Lorenzen, Michael",2024,"R",2132,118,43,-1.6921176591266411,5.782641944924376,0.025038029826462395,4.204861718512237
683627,"Molina, Anthony",2024,"R",1042,115,51,-1.255232863712526,6.2952225125535,0.17527004098795346,4.546622135291042
657006,"Steele, Justin",2024,"L",2046,112,46,1.6955910965256216,6.124828775712536,0.10514987611146842,4.489132182572666
676974,"Meyer, Max",2024,"R",967,146,46,-1.3876347664136026,5.815530128483875,0.22954783469465623,4.133461240177185
571760,"Heaney, Andrew",2024,"L",2729,140,30,2.324995010116879,5.027775065436795,0.35140994863383895,3.9099913532540516
601713,"Pivetta, Nick",2024,"R",2387,111,56,-0.9675067893433426,6.813600939137387,0.31728271310657,4.877896871907915
682610,"Muñoz, Roddery",2024,"R",1485,146,38,-1.7258798289107933,5.69685526115396,0.18445097883169181,4.216806210830832
543859,"Tonkin, Michael",2024,"R",1403,142,13,-2.9512752714692776,5.19482251052353,-0.6196009199792141,4.647921442084255
676979,"Crochet, Garrett",2024,"L",2366,145,38,1.9858278516814032,6.100356769690401,0.05915902137078609,4.617518447126028
656756,"Montgomery, Jordan",2024,"L",1929,109,46,1.6284171017978566,6.603678676900198,-0.0876170147176642,4.8534655836565195
572020,"Paxton, James",2024,"L",1708,111,42,1.924845383179517,6.05158810757136,0.11154186688833509,4.399527986679027
660853,"De Los Santos, Enyel",2024,"R",1116,145,25,-2.459063771145718,5.4515936267642155,-0.2931278129172814,4.448780313891607
663158,"Suarez, Robert",2024,"R",991,135,46,-1.3786923097814028,6.2251562880392175,0.25150137224323715,4.5478563615318635
669302,"Gilbert, Logan",2024,"R",3037,136,44,-1.497928791948303,5.8257214510238455,0.17963004424926796,4.212092778430257
671096,"Abbott, Andrew",2024,"L",2333,113,45,1.6470728370678136,5.862643599684824,0.10519578209415707,4.319956515522082
689017,"Knack, Landon",2024,"R",1224,119,53,-1.146206183362344,5.7927237840301,0.205212729297007,3.9916299313055608
680570,"Rodriguez, Grayson",2024,"R",1869,110,38,-1.8171576882126397,5.593082181839928,0.055452273752538125,4.14873927443637
608379,"Wacha, Michael",2024,"R",2736,118,51,-1.2643435168546469,6.518402974876188,0.16332402752368877,4.725564840419153
657277,"Webb, Logan",2024,"R",3199,137,22,-2.664115737776325,4.978340331921491,-0.5149136299835231,4.103702513123807
680573,"Woods Richardson, Simeon",2024,"R",2295,142,47,-1.286927453171298,6.420271888071246,0.2950366494238815,4.73362999052423
592767,"Smyly, Drew",2024,"L",1015,112,52,1.4344182351889798,6.630520669312876,-0.07906935978153021,4.720323113897596
663423,"Thornton, Trent",2024,"R",1139,136,35,-1.9588525719222685,5.184234171136289,-0.16624286142424077,3.9297969787739513
681857,"Olson, Reese",2024,"R",1987,116,38,-1.968511689779636,6.011583225065294,-0.06577958719197062,4.503579163538041
671106,"Allen, Logan",2024,"L",1664,114,45,1.3326085279269184,5.376109014958492,-0.22884412461007123,3.8356412865397496
641154,"López, Pablo",2024,"R",2985,142,38,-2.1003569848908006,5.583127053018107,-0.2157062654926444,4.093779043255494
669060,"Wilson, Bryse",2024,"R",1643,158,46,-1.7676496027740531,5.788803847675367,-0.14563242861467074,4.1211612123165
592773,"Stanek, Ryne",2024,"R",1115,121,46,-1.3705010164289901,6.299699082481939,0.32214422627754774,4.5612612373803945
547973,"Chapman, Aroldis",2024,"L",1128,134,52,1.325841094003429,6.1029562652796585,-0.14362728173474437,4.188267935218894
669062,"Miller, Erik",2024,"L",1269,137,37,1.953448708083058,6.388957235067572,-0.006170083676424982,4.911736635370536
663687,"Harris, Hogan",2024,"L",1213,133,49,1.615878668657021,5.887532989323112,0.09722832946114064,4.117371629392223
641927,"Ober, Bailey",2024,"R",2692,142,35,-2.1973382258598333,5.985588054935077,-0.16501370367206714,4.560944401382052
682120,"Herrin, Tim",2024,"L",1111,114,31,2.393378373145711,5.692079042570761,0.37802945428232665,4.504365119907713
607625,"Lugo, Seth",2024,"R",3281,118,33,-2.2065856145057254,5.48653236614642,-0.170489677020125,4.185963119396994
650633,"King, Michael",2024,"R",2984,135,29,-2.148871832933636,5.49928846488315,-0.19245952898524765,4.404356094984297
686730,"Spiers, Carson",2024,"R",1554,113,30,-2.0396908324296676,5.318771056809784,-0.07962340392340386,4.180772751074223
663947,"Holton, Tyler",2024,"L",1445,116,43,1.732101913896253,5.878491483484174,0.04740402815042343,4.3127523863713435
681867,"Criswell, Cooper",2024,"R",1755,111,12,-2.7972511503152058,4.977229631325299,-0.39934396036788194,4.450454474711925
701581,"Festa, David",2024,"R",1099,142,56,-0.9512033536058622,6.154696487965426,0.3540488246485625,4.1902410228712155
642701,"Santana, Dennis",2024,"R",1106,134,32,-2.401018576097298,5.741332001707133,-0.34262875604787363,4.4403079978596764
650893,"Cabrera, Génesis",2024,"L",1030,141,45,1.5394733943652752,5.9258052240743595,-0.16798951802433254,4.2179058897080495
664208,"Maton III, Phil",2024,"R",1182,121,31,-2.1546491829857737,5.309929190955743,-0.22045569346797286,4.164073646362096
683155,"Estes, Joey",2024,"R",2027,133,37,-1.7825559734712468,5.862636212714013,0.03257125679441619,4.479246618071371
657044,"Thompson, Ryan",2024,"R",977,109,-6,-3.364642491041435,3.7943050119986776,-0.8818769952216483,4.047886658748357
650644,"Civale, Aaron",2024,"R",2727,158,46,-1.3407176143643356,6.371446270167769,0.19744887975725703,4.790242458363488
687765,"Spence, Mitch",2024,"R",2481,133,47,-1.6672301617221859,6.206036401508978,-0.09304238551673649,4.494798860717569
670102,"Francis, Bowden",2024,"R",1558,141,40,-1.8601146811232698,5.917140864909679,-0.0974553509115164,4.426798381534893
544150,"Suárez, Albert",2024,"R",2233,110,40,-1.778511095001145,6.23194449315213,0.023426443247575472,4.719263563162516
592791,"Taillon, Jameson",2024,"R",2483,112,45,-1.5775322902001179,6.1362574574269955,0.06800485978450249,4.491315143187574
661403,"Clase, Emmanuel",2024,"R",1106,114,53,-1.2603222711082729,6.053535934729886,0.16977097278497133,4.1492870486054025
622491,"Castillo, Luis",2024,"R",2852,136,15,-2.4733289159768796,5.026438019990511,-0.1635047377079099,4.3927723217656345
450203,"Morton, Charlie",2024,"R",2789,144,21,-2.6031461728645477,5.459886455669366,-0.26122917250670924,4.568927845546765
669854,"Blanco, Ronel",2024,"R",2699,117,46,-1.4776162062167086,6.11826797738975,0.07168277251956398,4.48655951600216
676254,"Walker, Ryan",2024,"R",1206,137,17,-2.8554165399489766,5.1805511790569945,-0.5597065294442819,4.474054643745034
519326,"Strickland, Hunter",2024,"R",1157,108,32,-2.3017080151034346,5.880669633132795,-0.31566356195027745,4.653020648320611
543135,"Eovaldi, Nathan",2024,"R",2621,140,33,-2.6056144678190565,5.50735583790032,-0.5754545862262908,4.2101551753933215
650911,"Sánchez, Cristopher",2024,"L",2884,143,32,2.051696345178169,6.179834574287133,0.0753348571379125,4.935917084238812
656288,"Canning, Griffin",2024,"R",2869,108,45,-1.513033815962463,5.9000566057926,0.04596217949076394,4.331306661814252
686752,"Pepiot, Ryan",2024,"R",2148,139,42,-1.6844739431351592,5.96436935039194,-0.032050986284136114,4.487714755673727
542881,"Anderson, Tyler",2024,"L",2913,108,58,0.9518018076415894,6.404276511909633,-0.2321559494808754,4.534649762176184
656546,"Hoffman, Jeff",2024,"R",1034,143,40,-1.8253174202063533,6.038262368764547,0.0890317543106569,4.451762598220228
596133,"Weaver, Luke",2024,"R",1527,147,47,-1.386930342017885,5.704788895228034,0.16535748552204116,4.052819600839088
669093,"Estrada, Jeremiah",2024,"R",1059,135,64,-0.6721761663724001,5.814179950906478,0.34259741558225126,3.7287960573911083
656550,"Holmes, Grant",2024,"R",1023,144,40,-1.8970490700540577,5.943962112035891,-0.20386680527894077,4.5221939067229115
593576,"Neris, Héctor",2024,"R",1024,117,40,-1.8051043920462868,6.080490962944733,0.010154735457748452,4.563806123708356
542888,"Armstrong, Shawn",2024,"R",1109,112,40,-1.9626674440734606,5.799571460054226,-0.185858319228995,4.313216192021523
647336,"Soroka, Michael",2024,"R",1442,145,37,-2.067094703765304,6.095608847008326,-0.15588717047277864,4.631256250664428
663978,"Paddack, Chris",2024,"R",1459,142,46,-1.6276275989945894,6.1746913844658975,0.0714033795398651,4.422423420370702
664747,"Díaz, Alexis",2024,"R",977,113,10,-2.72267309843347,4.591562141710226,-0.5699764288985346,4.213885639950595
656557,"Houck, Tanner",2024,"R",2732,111,22,-2.527372265312876,5.603597476222139,-0.23545156111759236,4.670585774331024
656302,"Cease, Dylan",2024,"R",3308,135,53,-1.295936800864112,6.095115018489054,0.02051407749699862,4.323702689881606
669358,"Baz, Shane",2024,"R",1206,139,38,-1.7311867199624293,5.800773158630518,0.053425619230052956,4.388375122678354
676272,"Miller, Bobby",2024,"R",1053,119,47,-1.2477501541255467,6.029629386314707,0.3242735316970612,4.318417846895302
687792,"Herz, DJ",2024,"L",1586,120,37,1.8702606474185632,5.79029413829319,0.03271410705976764,4.392995163338752
641712,"Hudson, Dakota",2024,"R",1509,115,36,-1.9531345288614321,6.120058218570777,0.006268483100210381,4.713689207181156
657585,"Garrett, Reed",2024,"R",1080,121,37,-1.7142001524146233,5.593329310482654,0.06727084109064493,4.254593778470983
663474,"McKenzie, Triston",2024,"R",1299,114,54,-1.0465318044701242,6.473069842335959,0.28634441061889115,4.6432051241253705
671922,"Smith, Cade",2024,"R",1318,114,38,-1.883180212735259,5.756662529814003,0.03554788828208892,4.278861932071767
680885,"Schwellenbach, Spencer",2024,"R",1887,144,33,-2.2589370031130778,5.439915630704835,-0.5218472213484323,4.301821779895658
621237,"Alvarado, José",2024,"L",1039,143,65,0.521700363622141,6.648966135158902,-0.5315206022176127,4.370281868535323
669622,"Bender, Anthony",2024,"R",954,146,18,-2.4885698730220014,5.465578344848051,-0.29918306651419846,4.754622387863092
676534,"Faucher, Calvin",2024,"R",987,146,50,-1.549367027172109,6.000636461193129,-0.08531326270030898,4.2526335984555015
681911,"Vesia, Alex",2024,"L",1155,119,61,0.77279371237939,5.899525077443146,-0.3417087447430762,3.851166051423322
643511,"Rogers, Tyler",2024,"R",992,137,-64,-2.6995425009894203,1.0998334449936356,-1.6707343370852765,3.2186675634128292
666808,"Doval, Camilo",2024,"R",1116,137,19,-2.2025106022542347,5.472683161200745,-0.014432807758163545,4.705870085979979
642232,"Yarbrough, Ryan",2024,"L",1476,141,13,3.1875735109780408,5.017419962584546,0.9129248450550461,4.472438969078635
693433,"Woo, Bryan",2024,"R",1715,136,27,-2.2155939948002934,5.04546808251883,-0.2624012983894858,4.0565881934591985
518585,"Cruz, Fernando",2024,"R",1138,113,45,-1.6678581342655567,6.028794949563795,-0.10075219863788296,4.43766892232049
458681,"Lynn, Lance",2024,"R",2038,138,32,-2.5766369100560107,5.578936512880396,-0.549158559823251,4.313939074474468
621242,"Díaz, Edwin",2024,"R",1073,121,20,-2.733588411678079,4.908214703836456,-0.7121531698488095,4.163764759541028
571578,"Corbin, Patrick",2024,"L",2888,120,39,1.7949492310381976,6.250662080948213,-0.06345720635144003,4.7709260018405475
621244,"Berríos, José",2024,"R",2907,141,40,-2.1500749521871207,5.611835490155403,-0.3531708997950123,4.127688848541263
663485,"Sands, Cole",2024,"R",1154,142,26,-2.346828611636859,5.751031430605226,-0.23041003237595659,4.721914213523752
669373,"Skubal, Tarik",2024,"L",3004,116,48,1.8595717893219792,6.1767511487006175,0.16217163941838683,4.271858488236719
694973,"Skenes, Paul",2024,"R",2125,134,23,-2.7569570580160874,5.664498999094239,-0.5522816388801509,4.7149253314040065
554430,"Wheeler, Zack",2024,"R",3245,143,25,-2.6763289952269917,5.227301611030885,-0.4163139016009823,4.193197466388722
552640,"Kittredge, Andrew",2024,"R",1011,138,39,-1.7369745871923215,5.770238122921043,-0.03156641559600191,4.3784267966803645
640448,"Finnegan, Kyle",2024,"R",1066,120,50,-1.0217979552205658,5.7282735399861,0.37447605313146926,4.0424536409788185
641729,"Jiménez, Joe",2024,"R",1104,144,31,-1.9978433160715319,5.653408623108881,-0.03643549763943787,4.456851383399206
